META,DeadlineMisses,140
META,CPUUtil,100
Tick,CPU_Task,CPU_Util%,TaskID,Name,State
364,IDLE,100,10,T10,finished
365,IDLE,100,1,T1,missed
365,IDLE,100,2,T2,ready
365,IDLE,100,3,T3,missed
365,IDLE,100,4,T4,ready
365,IDLE,100,5,T5,finished
365,IDLE,100,6,T6,finished
365,IDLE,100,7,T7,finished
365,IDLE,100,8,T8,finished
365,IDLE,100,9,T9,finished
365,IDLE,100,10,T10,finished
366,IDLE,100,1,T1,missed
366,IDLE,100,2,T2,ready
366,IDLE,100,3,T3,missed
366,IDLE,100,4,T4,finished
366,IDLE,100,5,T5,finished
366,IDLE,100,6,T6,finished
366,IDLE,100,7,T7,finished
366,IDLE,100,8,T8,finished
366,IDLE,100,9,T9,finished
366,IDLE,100,10,T10,finished
367,IDLE,100,1,T1,missed
367,IDLE,100,2,T2,missed
367,IDLE,100,3,T3,missed
367,IDLE,100,4,T4,finished
367,IDLE,100,5,T5,finished
367,IDLE,100,6,T6,finished
367,IDLE,100,7,T7,finished
367,IDLE,100,8,T8,finished
367,IDLE,100,9,T9,finished
367,IDLE,100,10,T10,finished
368,IDLE,100,1,T1,missed
368,IDLE,100,2,T2,missed
368,IDLE,100,3,T3,missed
368,IDLE,100,4,T4,finished
368,IDLE,100,5,T5,finished
368,IDLE,100,6,T6,finished
368,IDLE,100,7,T7,finished
368,IDLE,100,8,T8,finished
368,IDLE,100,9,T9,finished
368,IDLE,100,10,T10,finished
369,T4,100,1,T1,missed
369,T4,100,2,T2,missed
369,T4,100,3,T3,missed
369,T4,100,4,T4,running
369,T4,100,5,T5,finished
369,T4,100,6,T6,finished
369,T4,100,7,T7,finished
369,T4,100,8,T8,finished
369,T4,100,9,T9,finished
369,T4,100,10,T10,finished
370,T6,100,1,T1,missed
370,T6,100,2,T2,missed
370,T6,100,3,T3,missed
370,T6,100,4,T4,ready
370,T6,100,5,T5,finished
370,T6,100,6,T6,running
370,T6,100,7,T7,finished
370,T6,100,8,T8,finished
370,T6,100,9,T9,finished
370,T6,100,10,T10,finished
371,IDLE,100,1,T1,missed
371,IDLE,100,2,T2,missed
371,IDLE,100,3,T3,missed
371,IDLE,100,4,T4,ready
371,IDLE,100,5,T5,finished
371,IDLE,100,6,T6,finished
371,IDLE,100,7,T7,finished
371,IDLE,100,8,T8,finished
371,IDLE,100,9,T9,finished
371,IDLE,100,10,T10,finished
372,IDLE,100,1,T1,missed
372,IDLE,100,2,T2,missed
372,IDLE,100,3,T3,missed
372,IDLE,100,4,T4,ready
372,IDLE,100,5,T5,finished
372,IDLE,100,6,T6,finished
372,IDLE,100,7,T7,finished
372,IDLE,100,8,T8,finished
372,IDLE,100,9,T9,finished
372,IDLE,100,10,T10,finished
373,T4,100,1,T1,missed
373,T4,100,2,T2,missed
373,T4,100,3,T3,missed
373,T4,100,4,T4,running
373,T4,100,5,T5,finished
373,T4,100,6,T6,finished
373,T4,100,7,T7,finished
373,T4,100,8,T8,finished
373,T4,100,9,T9,finished
373,T4,100,10,T10,finished
374,T4,100,1,T1,missed
374,T4,100,2,T2,missed
374,T4,100,3,T3,missed
374,T4,100,4,T4,missed
374,T4,100,5,T5,finished
374,T4,100,6,T6,finished
374,T4,100,7,T7,finished
374,T4,100,8,T8,finished
374,T4,100,9,T9,finished
374,T4,100,10,T10,finished
375,IDLE,100,1,T1,missed
375,IDLE,100,2,T2,missed
375,IDLE,100,3,T3,missed
375,IDLE,100,4,T4,ready
375,IDLE,100,5,T5,finished
375,IDLE,100,6,T6,finished
375,IDLE,100,7,T7,finished
375,IDLE,100,8,T8,ready
375,IDLE,100,9,T9,finished
375,IDLE,100,10,T10,finished
376,IDLE,100,1,T1,missed
376,IDLE,100,2,T2,missed
376,IDLE,100,3,T3,missed
376,IDLE,100,4,T4,ready
376,IDLE,100,5,T5,ready
376,IDLE,100,6,T6,finished
376,IDLE,100,7,T7,finished
376,IDLE,100,8,T8,finished
376,IDLE,100,9,T9,finished
376,IDLE,100,10,T10,finished
377,IDLE,100,1,T1,missed
377,IDLE,100,2,T2,missed
377,IDLE,100,3,T3,missed
377,IDLE,100,4,T4,ready
377,IDLE,100,5,T5,finished
377,IDLE,100,6,T6,finished
377,IDLE,100,7,T7,finished
377,IDLE,100,8,T8,finished
377,IDLE,100,9,T9,finished
377,IDLE,100,10,T10,finished
378,IDLE,100,1,T1,missed
378,IDLE,100,2,T2,missed
378,IDLE,100,3,T3,missed
378,IDLE,100,4,T4,finished
378,IDLE,100,5,T5,finished
378,IDLE,100,6,T6,finished
378,IDLE,100,7,T7,finished
378,IDLE,100,8,T8,finished
378,IDLE,100,9,T9,finished
378,IDLE,100,10,T10,finished
379,IDLE,100,1,T1,missed
379,IDLE,100,2,T2,missed
379,IDLE,100,3,T3,missed
379,IDLE,100,4,T4,finished
379,IDLE,100,5,T5,finished
379,IDLE,100,6,T6,finished
379,IDLE,100,7,T7,finished
379,IDLE,100,8,T8,finished
379,IDLE,100,9,T9,finished
379,IDLE,100,10,T10,finished
380,IDLE,100,1,T1,missed
380,IDLE,100,2,T2,missed
380,IDLE,100,3,T3,missed
380,IDLE,100,4,T4,ready
380,IDLE,100,5,T5,finished
380,IDLE,100,6,T6,ready
380,IDLE,100,7,T7,finished
380,IDLE,100,8,T8,finished
380,IDLE,100,9,T9,finished
380,IDLE,100,10,T10,finished
381,T6,100,1,T1,missed
381,T6,100,2,T2,missed
381,T6,100,3,T3,missed
381,T6,100,4,T4,ready
381,T6,100,5,T5,finished
381,T6,100,6,T6,running
381,T6,100,7,T7,finished
381,T6,100,8,T8,finished
381,T6,100,9,T9,finished
381,T6,100,10,T10,finished
382,IDLE,100,1,T1,missed
382,IDLE,100,2,T2,missed
382,IDLE,100,3,T3,missed
382,IDLE,100,4,T4,ready
382,IDLE,100,5,T5,finished
382,IDLE,100,6,T6,finished
382,IDLE,100,7,T7,finished
382,IDLE,100,8,T8,finished
382,IDLE,100,9,T9,finished
382,IDLE,100,10,T10,finished
383,IDLE,100,1,T1,missed
383,IDLE,100,2,T2,missed
383,IDLE,100,3,T3,missed
383,IDLE,100,4,T4,finished
383,IDLE,100,5,T5,finished
383,IDLE,100,6,T6,finished
383,IDLE,100,7,T7,finished
383,IDLE,100,8,T8,finished
383,IDLE,100,9,T9,finished
383,IDLE,100,10,T10,finished
384,IDLE,100,1,T1,missed
384,IDLE,100,2,T2,missed
384,IDLE,100,3,T3,ready
384,IDLE,100,4,T4,finished
384,IDLE,100,5,T5,ready
384,IDLE,100,6,T6,finished
384,IDLE,100,7,T7,finished
384,IDLE,100,8,T8,finished
384,IDLE,100,9,T9,finished
384,IDLE,100,10,T10,finished
385,IDLE,100,1,T1,missed
385,IDLE,100,2,T2,missed
385,IDLE,100,3,T3,ready
385,IDLE,100,4,T4,ready
385,IDLE,100,5,T5,finished
385,IDLE,100,6,T6,finished
385,IDLE,100,7,T7,finished
385,IDLE,100,8,T8,finished
385,IDLE,100,9,T9,finished
385,IDLE,100,10,T10,finished
386,IDLE,100,1,T1,missed
386,IDLE,100,2,T2,missed
386,IDLE,100,3,T3,ready
386,IDLE,100,4,T4,finished
386,IDLE,100,5,T5,finished
386,IDLE,100,6,T6,finished
386,IDLE,100,7,T7,finished
386,IDLE,100,8,T8,finished
386,IDLE,100,9,T9,finished
386,IDLE,100,10,T10,finished
387,T4,100,1,T1,missed
387,T4,100,2,T2,missed
387,T4,100,3,T3,ready
387,T4,100,4,T4,running
387,T4,100,5,T5,finished
387,T4,100,6,T6,finished
387,T4,100,7,T7,finished
387,T4,100,8,T8,finished
387,T4,100,9,T9,finished
387,T4,100,10,T10,finished
388,T4,100,1,T1,missed
388,T4,100,2,T2,missed
388,T4,100,3,T3,missed
388,T4,100,4,T4,running
388,T4,100,5,T5,finished
388,T4,100,6,T6,finished
388,T4,100,7,T7,finished
388,T4,100,8,T8,finished
388,T4,100,9,T9,finished
388,T4,100,10,T10,finished
390,IDLE,100,1,T1,missed
390,IDLE,100,2,T2,ready
390,IDLE,100,3,T3,missed
390,IDLE,100,4,T4,ready
390,IDLE,100,5,T5,finished
390,IDLE,100,6,T6,ready
390,IDLE,100,7,T7,finished
390,IDLE,100,8,T8,finished
390,IDLE,100,9,T9,finished
390,IDLE,100,10,T10,finished
391,T6,100,1,T1,missed
391,T6,100,2,T2,ready
391,T6,100,3,T3,missed
391,T6,100,4,T4,missed
391,T6,100,5,T5,finished
391,T6,100,6,T6,running
391,T6,100,7,T7,finished
391,T6,100,8,T8,finished
391,T6,100,9,T9,finished
391,T6,100,10,T10,finished
392,IDLE,100,1,T1,missed
392,IDLE,100,2,T2,ready
392,IDLE,100,3,T3,missed
392,IDLE,100,4,T4,ready
392,IDLE,100,5,T5,ready
392,IDLE,100,6,T6,finished
392,IDLE,100,7,T7,finished
392,IDLE,100,8,T8,finished
392,IDLE,100,9,T9,finished
392,IDLE,100,10,T10,finished
393,IDLE,100,1,T1,missed
393,IDLE,100,2,T2,ready
393,IDLE,100,3,T3,missed
393,IDLE,100,4,T4,ready
393,IDLE,100,5,T5,finished
393,IDLE,100,6,T6,finished
393,IDLE,100,7,T7,finished
393,IDLE,100,8,T8,finished
393,IDLE,100,9,T9,finished
393,IDLE,100,10,T10,finished
394,IDLE,100,1,T1,missed
394,IDLE,100,2,T2,ready
394,IDLE,100,3,T3,missed
394,IDLE,100,4,T4,finished
394,IDLE,100,5,T5,finished
394,IDLE,100,6,T6,finished
394,IDLE,100,7,T7,finished
394,IDLE,100,8,T8,finished
394,IDLE,100,9,T9,finished
394,IDLE,100,10,T10,finished
395,IDLE,100,1,T1,missed
395,IDLE,100,2,T2,ready
395,IDLE,100,3,T3,missed
395,IDLE,100,4,T4,finished
395,IDLE,100,5,T5,finished
395,IDLE,100,6,T6,finished
395,IDLE,100,7,T7,finished
395,IDLE,100,8,T8,finished
395,IDLE,100,9,T9,finished
395,IDLE,100,10,T10,finished
396,IDLE,100,1,T1,missed
396,IDLE,100,2,T2,ready
396,IDLE,100,3,T3,missed
396,IDLE,100,4,T4,finished
396,IDLE,100,5,T5,finished
396,IDLE,100,6,T6,finished
396,IDLE,100,7,T7,finished
396,IDLE,100,8,T8,finished
396,IDLE,100,9,T9,finished
396,IDLE,100,10,T10,finished
397,T4,100,1,T1,missed
397,T4,100,2,T2,missed
397,T4,100,3,T3,missed
397,T4,100,4,T4,running
397,T4,100,5,T5,finished
397,T4,100,6,T6,finished
397,T4,100,7,T7,finished
397,T4,100,8,T8,finished
397,T4,100,9,T9,finished
397,T4,100,10,T10,finished
400,IDLE,100,1,T1,ready
400,IDLE,100,2,T2,missed
400,IDLE,100,3,T3,missed
400,IDLE,100,4,T4,ready
400,IDLE,100,5,T5,ready
400,IDLE,100,6,T6,ready
400,IDLE,100,7,T7,finished
400,IDLE,100,8,T8,finished
400,IDLE,100,9,T9,ready
400,IDLE,100,10,T10,finished
401,IDLE,100,1,T1,ready
401,IDLE,100,2,T2,missed
401,IDLE,100,3,T3,missed
401,IDLE,100,4,T4,missed
401,IDLE,100,5,T5,ready
401,IDLE,100,6,T6,ready
401,IDLE,100,7,T7,finished
401,IDLE,100,8,T8,finished
401,IDLE,100,9,T9,finished
401,IDLE,100,10,T10,finished
402,T6,100,1,T1,ready
402,T6,100,2,T2,missed
402,T6,100,3,T3,missed
402,T6,100,4,T4,ready
402,T6,100,5,T5,ready
402,T6,100,6,T6,running
402,T6,100,7,T7,finished
402,T6,100,8,T8,finished
402,T6,100,9,T9,finished
402,T6,100,10,T10,finished
403,IDLE,100,1,T1,ready
403,IDLE,100,2,T2,missed
403,IDLE,100,3,T3,missed
403,IDLE,100,4,T4,ready
403,IDLE,100,5,T5,ready
403,IDLE,100,6,T6,finished
403,IDLE,100,7,T7,finished
403,IDLE,100,8,T8,finished
403,IDLE,100,9,T9,finished
403,IDLE,100,10,T10,finished
404,IDLE,100,1,T1,ready
404,IDLE,100,2,T2,missed
404,IDLE,100,3,T3,missed
404,IDLE,100,4,T4,ready
404,IDLE,100,5,T5,finished
404,IDLE,100,6,T6,finished
404,IDLE,100,7,T7,finished
404,IDLE,100,8,T8,finished
404,IDLE,100,9,T9,finished
404,IDLE,100,10,T10,finished
405,IDLE,100,1,T1,missed
405,IDLE,100,2,T2,missed
405,IDLE,100,3,T3,missed
405,IDLE,100,4,T4,ready
405,IDLE,100,5,T5,finished
405,IDLE,100,6,T6,finished
405,IDLE,100,7,T7,finished
405,IDLE,100,8,T8,finished
405,IDLE,100,9,T9,finished
405,IDLE,100,10,T10,finished
406,IDLE,100,1,T1,missed
406,IDLE,100,2,T2,missed
406,IDLE,100,3,T3,missed
406,IDLE,100,4,T4,finished
406,IDLE,100,5,T5,finished
406,IDLE,100,6,T6,finished
406,IDLE,100,7,T7,finished
406,IDLE,100,8,T8,finished
406,IDLE,100,9,T9,finished
406,IDLE,100,10,T10,finished
407,IDLE,100,1,T1,missed
407,IDLE,100,2,T2,missed
407,IDLE,100,3,T3,missed
407,IDLE,100,4,T4,finished
407,IDLE,100,5,T5,finished
407,IDLE,100,6,T6,finished
407,IDLE,100,7,T7,finished
407,IDLE,100,8,T8,finished
407,IDLE,100,9,T9,finished
407,IDLE,100,10,T10,finished
408,IDLE,100,1,T1,missed
408,IDLE,100,2,T2,missed
408,IDLE,100,3,T3,ready
408,IDLE,100,4,T4,finished
408,IDLE,100,5,T5,ready
408,IDLE,100,6,T6,finished
408,IDLE,100,7,T7,finished
408,IDLE,100,8,T8,finished
408,IDLE,100,9,T9,finished
408,IDLE,100,10,T10,finished
409,IDLE,100,1,T1,missed
409,IDLE,100,2,T2,missed
409,IDLE,100,3,T3,ready
409,IDLE,100,4,T4,finished
409,IDLE,100,5,T5,finished
409,IDLE,100,6,T6,finished
409,IDLE,100,7,T7,finished
409,IDLE,100,8,T8,finished
409,IDLE,100,9,T9,finished
409,IDLE,100,10,T10,finished
410,T6,100,1,T1,missed
410,T6,100,2,T2,missed
410,T6,100,3,T3,ready
410,T6,100,4,T4,ready
410,T6,100,5,T5,finished
410,T6,100,6,T6,running
410,T6,100,7,T7,finished
410,T6,100,8,T8,finished
410,T6,100,9,T9,finished
410,T6,100,10,T10,finished
411,IDLE,100,1,T1,missed
411,IDLE,100,2,T2,missed
411,IDLE,100,3,T3,ready
411,IDLE,100,4,T4,ready
411,IDLE,100,5,T5,finished
411,IDLE,100,6,T6,finished
411,IDLE,100,7,T7,finished
411,IDLE,100,8,T8,finished
411,IDLE,100,9,T9,finished
411,IDLE,100,10,T10,finished
412,IDLE,100,1,T1,missed
412,IDLE,100,2,T2,missed
412,IDLE,100,3,T3,missed
412,IDLE,100,4,T4,finished
412,IDLE,100,5,T5,finished
412,IDLE,100,6,T6,finished
412,IDLE,100,7,T7,finished
412,IDLE,100,8,T8,finished
412,IDLE,100,9,T9,finished
412,IDLE,100,10,T10,finished
413,T4,100,1,T1,missed
413,T4,100,2,T2,missed
413,T4,100,3,T3,missed
413,T4,100,4,T4,running
413,T4,100,5,T5,finished
413,T4,100,6,T6,finished
413,T4,100,7,T7,finished
413,T4,100,8,T8,finished
413,T4,100,9,T9,finished
413,T4,100,10,T10,finished
416,IDLE,100,1,T1,missed
416,IDLE,100,2,T2,missed
416,IDLE,100,3,T3,missed
416,IDLE,100,4,T4,ready
416,IDLE,100,5,T5,finished
416,IDLE,100,6,T6,finished
416,IDLE,100,7,T7,finished
416,IDLE,100,8,T8,finished
416,IDLE,100,9,T9,finished
416,IDLE,100,10,T10,finished
417,T4,100,1,T1,missed
417,T4,100,2,T2,missed
417,T4,100,3,T3,missed
417,T4,100,4,T4,running
417,T4,100,5,T5,finished
417,T4,100,6,T6,finished
417,T4,100,7,T7,finished
417,T4,100,8,T8,finished
417,T4,100,9,T9,finished
417,T4,100,10,T10,finished
418,T4,100,1,T1,missed
418,T4,100,2,T2,missed
418,T4,100,3,T3,missed
418,T4,100,4,T4,missed
418,T4,100,5,T5,finished
418,T4,100,6,T6,finished
418,T4,100,7,T7,finished
418,T4,100,8,T8,finished
418,T4,100,9,T9,finished
418,T4,100,10,T10,finished
419,IDLE,100,1,T1,missed
419,IDLE,100,2,T2,missed
419,IDLE,100,3,T3,missed
419,IDLE,100,4,T4,finished
419,IDLE,100,5,T5,finished
419,IDLE,100,6,T6,finished
419,IDLE,100,7,T7,finished
419,IDLE,100,8,T8,finished
419,IDLE,100,9,T9,finished
419,IDLE,100,10,T10,finished
420,IDLE,100,1,T1,missed
420,IDLE,100,2,T2,ready
420,IDLE,100,3,T3,missed
420,IDLE,100,4,T4,ready
420,IDLE,100,5,T5,finished
420,IDLE,100,6,T6,ready
420,IDLE,100,7,T7,ready
420,IDLE,100,8,T8,ready
420,IDLE,100,9,T9,finished
420,IDLE,100,10,T10,finished
421,IDLE,100,1,T1,missed
421,IDLE,100,2,T2,ready
421,IDLE,100,3,T3,missed
421,IDLE,100,4,T4,ready
421,IDLE,100,5,T5,finished
421,IDLE,100,6,T6,ready
421,IDLE,100,7,T7,ready
421,IDLE,100,8,T8,finished
421,IDLE,100,9,T9,finished
421,IDLE,100,10,T10,finished
422,IDLE,100,1,T1,missed
422,IDLE,100,2,T2,ready
422,IDLE,100,3,T3,missed
422,IDLE,100,4,T4,ready
422,IDLE,100,5,T5,finished
422,IDLE,100,6,T6,ready
422,IDLE,100,7,T7,finished
422,IDLE,100,8,T8,finished
422,IDLE,100,9,T9,finished
422,IDLE,100,10,T10,finished
423,T6,100,1,T1,missed
423,T6,100,2,T2,ready
423,T6,100,3,T3,missed
423,T6,100,4,T4,ready
423,T6,100,5,T5,finished
423,T6,100,6,T6,running
423,T6,100,7,T7,finished
423,T6,100,8,T8,finished
423,T6,100,9,T9,finished
423,T6,100,10,T10,finished
424,IDLE,100,1,T1,missed
424,IDLE,100,2,T2,ready
424,IDLE,100,3,T3,missed
424,IDLE,100,4,T4,ready
424,IDLE,100,5,T5,ready
424,IDLE,100,6,T6,finished
424,IDLE,100,7,T7,finished
424,IDLE,100,8,T8,finished
424,IDLE,100,9,T9,finished
424,IDLE,100,10,T10,finished
425,IDLE,100,1,T1,missed
425,IDLE,100,2,T2,ready
425,IDLE,100,3,T3,missed
425,IDLE,100,4,T4,ready
425,IDLE,100,5,T5,ready
425,IDLE,100,6,T6,finished
425,IDLE,100,7,T7,finished
425,IDLE,100,8,T8,finished
425,IDLE,100,9,T9,finished
425,IDLE,100,10,T10,finished
426,IDLE,100,1,T1,missed
426,IDLE,100,2,T2,ready
426,IDLE,100,3,T3,missed
426,IDLE,100,4,T4,missed
426,IDLE,100,5,T5,finished
426,IDLE,100,6,T6,finished
426,IDLE,100,7,T7,finished
426,IDLE,100,8,T8,finished
426,IDLE,100,9,T9,finished
426,IDLE,100,10,T10,finished
427,IDLE,100,1,T1,missed
427,IDLE,100,2,T2,missed
427,IDLE,100,3,T3,missed
427,IDLE,100,4,T4,finished
427,IDLE,100,5,T5,finished
427,IDLE,100,6,T6,finished
427,IDLE,100,7,T7,finished
427,IDLE,100,8,T8,finished
427,IDLE,100,9,T9,finished
427,IDLE,100,10,T10,finished
428,T4,100,1,T1,missed
428,T4,100,2,T2,missed
428,T4,100,3,T3,missed
428,T4,100,4,T4,running
428,T4,100,5,T5,finished
428,T4,100,6,T6,finished
428,T4,100,7,T7,finished
428,T4,100,8,T8,finished
428,T4,100,9,T9,finished
428,T4,100,10,T10,finished
430,T6,100,1,T1,missed
430,T6,100,2,T2,missed
430,T6,100,3,T3,missed
430,T6,100,4,T4,ready
430,T6,100,5,T5,finished
430,T6,100,6,T6,running
430,T6,100,7,T7,finished
430,T6,100,8,T8,finished
430,T6,100,9,T9,finished
430,T6,100,10,T10,finished
431,IDLE,100,1,T1,missed
431,IDLE,100,2,T2,missed
431,IDLE,100,3,T3,missed
431,IDLE,100,4,T4,ready
431,IDLE,100,5,T5,finished
431,IDLE,100,6,T6,finished
431,IDLE,100,7,T7,finished
431,IDLE,100,8,T8,finished
431,IDLE,100,9,T9,finished
431,IDLE,100,10,T10,finished
432,IDLE,100,1,T1,missed
432,IDLE,100,2,T2,missed
432,IDLE,100,3,T3,ready
432,IDLE,100,4,T4,ready
432,IDLE,100,5,T5,ready
432,IDLE,100,6,T6,finished
432,IDLE,100,7,T7,finished
432,IDLE,100,8,T8,finished
432,IDLE,100,9,T9,finished
432,IDLE,100,10,T10,finished
433,IDLE,100,1,T1,missed
433,IDLE,100,2,T2,missed
433,IDLE,100,3,T3,ready
433,IDLE,100,4,T4,missed
433,IDLE,100,5,T5,finished
433,IDLE,100,6,T6,finished
433,IDLE,100,7,T7,finished
433,IDLE,100,8,T8,finished
433,IDLE,100,9,T9,finished
433,IDLE,100,10,T10,finished
434,IDLE,100,1,T1,missed
434,IDLE,100,2,T2,missed
434,IDLE,100,3,T3,ready
434,IDLE,100,4,T4,finished
434,IDLE,100,5,T5,finished
434,IDLE,100,6,T6,finished
434,IDLE,100,7,T7,finished
434,IDLE,100,8,T8,finished
434,IDLE,100,9,T9,finished
434,IDLE,100,10,T10,finished
435,IDLE,100,1,T1,missed
435,IDLE,100,2,T2,missed
435,IDLE,100,3,T3,ready
435,IDLE,100,4,T4,ready
435,IDLE,100,5,T5,finished
435,IDLE,100,6,T6,finished
435,IDLE,100,7,T7,finished
435,IDLE,100,8,T8,finished
435,IDLE,100,9,T9,finished
435,IDLE,100,10,T10,finished
436,IDLE,100,1,T1,missed
436,IDLE,100,2,T2,missed
436,IDLE,100,3,T3,missed
436,IDLE,100,4,T4,finished
436,IDLE,100,5,T5,finished
436,IDLE,100,6,T6,finished
436,IDLE,100,7,T7,finished
436,IDLE,100,8,T8,finished
436,IDLE,100,9,T9,finished
436,IDLE,100,10,T10,finished
437,T4,100,1,T1,missed
437,T4,100,2,T2,missed
437,T4,100,3,T3,missed
437,T4,100,4,T4,running
437,T4,100,5,T5,finished
437,T4,100,6,T6,finished
437,T4,100,7,T7,finished
437,T4,100,8,T8,finished
437,T4,100,9,T9,finished
437,T4,100,10,T10,finished
440,IDLE,100,1,T1,ready
440,IDLE,100,2,T2,missed
440,IDLE,100,3,T3,missed
440,IDLE,100,4,T4,ready
440,IDLE,100,5,T5,ready
440,IDLE,100,6,T6,ready
440,IDLE,100,7,T7,finished
440,IDLE,100,8,T8,finished
440,IDLE,100,9,T9,finished
440,IDLE,100,10,T10,finished
441,T6,100,1,T1,ready
441,T6,100,2,T2,missed
441,T6,100,3,T3,missed
441,T6,100,4,T4,missed
441,T6,100,5,T5,ready
441,T6,100,6,T6,running
441,T6,100,7,T7,finished
441,T6,100,8,T8,finished
441,T6,100,9,T9,finished
441,T6,100,10,T10,finished
442,IDLE,100,1,T1,ready
442,IDLE,100,2,T2,missed
442,IDLE,100,3,T3,missed
442,IDLE,100,4,T4,ready
442,IDLE,100,5,T5,ready
442,IDLE,100,6,T6,finished
442,IDLE,100,7,T7,finished
442,IDLE,100,8,T8,finished
442,IDLE,100,9,T9,finished
442,IDLE,100,10,T10,finished
443,IDLE,100,1,T1,ready
443,IDLE,100,2,T2,missed
443,IDLE,100,3,T3,missed
443,IDLE,100,4,T4,ready
443,IDLE,100,5,T5,finished
443,IDLE,100,6,T6,finished
443,IDLE,100,7,T7,finished
443,IDLE,100,8,T8,finished
443,IDLE,100,9,T9,finished
443,IDLE,100,10,T10,finished
444,IDLE,100,1,T1,ready
444,IDLE,100,2,T2,missed
444,IDLE,100,3,T3,missed
444,IDLE,100,4,T4,ready
444,IDLE,100,5,T5,finished
444,IDLE,100,6,T6,finished
444,IDLE,100,7,T7,finished
444,IDLE,100,8,T8,finished
444,IDLE,100,9,T9,finished
444,IDLE,100,10,T10,finished
445,IDLE,100,1,T1,missed
445,IDLE,100,2,T2,missed
445,IDLE,100,3,T3,missed
445,IDLE,100,4,T4,finished
445,IDLE,100,5,T5,finished
445,IDLE,100,6,T6,finished
445,IDLE,100,7,T7,finished
445,IDLE,100,8,T8,finished
445,IDLE,100,9,T9,finished
445,IDLE,100,10,T10,finished
446,IDLE,100,1,T1,missed
446,IDLE,100,2,T2,missed
446,IDLE,100,3,T3,missed
446,IDLE,100,4,T4,finished
446,IDLE,100,5,T5,finished
446,IDLE,100,6,T6,finished
446,IDLE,100,7,T7,finished
446,IDLE,100,8,T8,finished
446,IDLE,100,9,T9,finished
446,IDLE,100,10,T10,finished
447,T4,100,1,T1,missed
447,T4,100,2,T2,missed
447,T4,100,3,T3,missed
447,T4,100,4,T4,running
447,T4,100,5,T5,finished
447,T4,100,6,T6,finished
447,T4,100,7,T7,finished
447,T4,100,8,T8,finished
447,T4,100,9,T9,finished
447,T4,100,10,T10,finished
448,IDLE,100,1,T1,missed
448,IDLE,100,2,T2,missed
448,IDLE,100,3,T3,missed
448,IDLE,100,4,T4,ready
448,IDLE,100,5,T5,finished
448,IDLE,100,6,T6,finished
448,IDLE,100,7,T7,finished
448,IDLE,100,8,T8,finished
448,IDLE,100,9,T9,finished
448,IDLE,100,10,T10,finished
449,T4,100,1,T1,missed
449,T4,100,2,T2,missed
449,T4,100,3,T3,missed
449,T4,100,4,T4,running
449,T4,100,5,T5,finished
449,T4,100,6,T6,finished
449,T4,100,7,T7,finished
449,T4,100,8,T8,finished
449,T4,100,9,T9,finished
449,T4,100,10,T10,finished
450,IDLE,100,1,T1,missed
450,IDLE,100,2,T2,ready
450,IDLE,100,3,T3,missed
450,IDLE,100,4,T4,ready
450,IDLE,100,5,T5,finished
450,IDLE,100,6,T6,ready
450,IDLE,100,7,T7,finished
450,IDLE,100,8,T8,ready
450,IDLE,100,9,T9,finished
450,IDLE,100,10,T10,finished
451,IDLE,100,1,T1,missed
451,IDLE,100,2,T2,ready
451,IDLE,100,3,T3,missed
451,IDLE,100,4,T4,ready
451,IDLE,100,5,T5,finished
451,IDLE,100,6,T6,ready
451,IDLE,100,7,T7,finished
451,IDLE,100,8,T8,finished
451,IDLE,100,9,T9,finished
451,IDLE,100,10,T10,finished
452,T6,100,1,T1,missed
452,T6,100,2,T2,ready
452,T6,100,3,T3,missed
452,T6,100,4,T4,missed
452,T6,100,5,T5,finished
452,T6,100,6,T6,running
452,T6,100,7,T7,finished
452,T6,100,8,T8,finished
452,T6,100,9,T9,finished
452,T6,100,10,T10,finished
453,IDLE,100,1,T1,missed
453,IDLE,100,2,T2,ready
453,IDLE,100,3,T3,missed
453,IDLE,100,4,T4,ready
453,IDLE,100,5,T5,finished
453,IDLE,100,6,T6,finished
453,IDLE,100,7,T7,finished
453,IDLE,100,8,T8,finished
453,IDLE,100,9,T9,finished
453,IDLE,100,10,T10,finished
454,IDLE,100,1,T1,missed
454,IDLE,100,2,T2,ready
454,IDLE,100,3,T3,missed
454,IDLE,100,4,T4,finished
454,IDLE,100,5,T5,finished
454,IDLE,100,6,T6,finished
454,IDLE,100,7,T7,finished
454,IDLE,100,8,T8,finished
454,IDLE,100,9,T9,finished
454,IDLE,100,10,T10,finished
455,IDLE,100,1,T1,missed
455,IDLE,100,2,T2,ready
455,IDLE,100,3,T3,missed
455,IDLE,100,4,T4,finished
455,IDLE,100,5,T5,finished
455,IDLE,100,6,T6,finished
455,IDLE,100,7,T7,finished
455,IDLE,100,8,T8,finished
455,IDLE,100,9,T9,finished
455,IDLE,100,10,T10,finished
456,IDLE,100,1,T1,missed
456,IDLE,100,2,T2,ready
456,IDLE,100,3,T3,ready
456,IDLE,100,4,T4,finished
456,IDLE,100,5,T5,ready
456,IDLE,100,6,T6,finished
456,IDLE,100,7,T7,finished
456,IDLE,100,8,T8,finished
456,IDLE,100,9,T9,finished
456,IDLE,100,10,T10,finished
457,IDLE,100,1,T1,missed
457,IDLE,100,2,T2,missed
457,IDLE,100,3,T3,ready
457,IDLE,100,4,T4,finished
457,IDLE,100,5,T5,finished
457,IDLE,100,6,T6,finished
